order_id,booking_time,customer_id,customer_name,customer_email,event_id,event_name,event_location,seat_number,seat_price,event_category,booking_day_of_week,booking_hour,payment_id,payment_time,amount,payment_method,payment_type,booking_event_time,payment_event_time
order_6010,2025-02-04T19:22:40.0000000,cust6010,Jeffrey Horton,msmith@example.org,event35,Movie,"92989 Wilkinson Lane Apt. 325
New Jason, FM 78097",C10,92,Cinema,Tuesday,19,payment_7010,2025-02-04T19:22:31.0000000,121,Debit Card,Card,2025-02-04T13:52:41.3270000,2025-02-04T13:52:32.1400000
order_3171,2025-02-04T19:19:19.0000000,cust3171,Thomas Willis,heatherhiggins@example.com,event50,Movie,"42157 Schneider Point Apt. 052
Port Zachary, AL 58269",B8,55,Cinema,Tuesday,19,payment_4171,2025-02-04T19:19:13.0000000,182,PayPal,Online,2025-02-04T13:49:20.0590000,2025-02-04T13:49:14.5580000
order_4413,2025-02-04T19:20:47.0000000,cust4413,Melissa Oconnor,tpearson@example.com,event49,Movie,"900 Michael Courts Suite 513
West Jacob, CT 94394",B5,70,Cinema,Tuesday,19,payment_5413,2025-02-04T19:20:40.0000000,190,Credit Card,Card,2025-02-04T13:50:48.9740000,2025-02-04T13:50:41.9010000
order_5605,2025-02-04T19:22:11.0000000,cust5605,Elizabeth Ferguson,dspencer@example.net,event70,Play,"PSC 8549, Box 0078
APO AP 58114",B8,78,Theater,Tuesday,19,payment_6605,2025-02-04T19:22:03.0000000,193,Credit Card,Card,2025-02-04T13:52:12.7200000,2025-02-04T13:52:04.3260000
order_5607,2025-02-04T19:22:11.0000000,cust5607,Cindy Hill,contrerasemily@example.org,event45,Movie,"11970 Reed Rapid Suite 163
Marksmouth, VT 91043",B7,68,Cinema,Tuesday,19,payment_6607,2025-02-04T19:22:03.0000000,132,PayPal,Online,2025-02-04T13:52:12.8560000,2025-02-04T13:52:04.4670000
order_6016,2025-02-04T19:22:40.0000000,cust6016,Kim Contreras,xgonzalez@example.net,event82,Concert,"3360 Mendez Haven Suite 866
New Michelle, TN 65181",A7,71,Music,Tuesday,19,payment_7016,2025-02-04T19:22:31.0000000,151,Credit Card,Card,2025-02-04T13:52:41.7360000,2025-02-04T13:52:32.5170000
order_6081,2025-02-04T19:22:45.0000000,cust6081,Robert Smith,nicholsmallory@example.net,event46,Movie,"14858 Brooke Avenue Apt. 225
Jasonshire, TX 05679",B8,99,Cinema,Tuesday,19,payment_7081,2025-02-04T19:22:36.0000000,191,Credit Card,Card,2025-02-04T13:52:46.7360000,2025-02-04T13:52:37.0960000
order_6417,2025-02-04T19:23:09.0000000,cust6417,Kevin Ellis,richard05@example.com,event69,Movie,"057 Meghan Harbor
East Shannon, MT 67304",C1,50,Cinema,Tuesday,19,payment_7417,2025-02-04T19:22:59.0000000,152,Credit Card,Card,2025-02-04T13:53:10.3150000,2025-02-04T13:53:00.5980000
order_6167,2025-02-04T19:22:51.0000000,cust6167,David Lang MD,cwebster@example.net,event97,Concert,"9669 Doyle Mountains Apt. 775
Matthewmouth, MA 14285",B8,74,Music,Tuesday,19,payment_7167,2025-02-04T19:22:42.0000000,105,Debit Card,Card,2025-02-04T13:52:52.7680000,2025-02-04T13:52:43.0340000
order_5907,2025-02-04T19:22:33.0000000,cust5907,Brian Olson,toddlisa@example.com,event69,Movie,"505 Nathan Gateway
West Jeremiahshire, NE 81267",C9,82,Cinema,Tuesday,19,payment_6907,2025-02-04T19:22:24.0000000,104,PayPal,Online,2025-02-04T13:52:34.0330000,2025-02-04T13:52:25.0790000
order_6240,2025-02-04T19:22:56.0000000,cust6240,Phillip Lara,daniel67@example.org,event54,Concert,"06247 Hernandez Cape
North Pamela, FL 22058",A2,72,Music,Tuesday,19,payment_7240,2025-02-04T19:22:47.0000000,182,Debit Card,Card,2025-02-04T13:52:57.8430000,2025-02-04T13:52:48.2650000
order_3173,2025-02-04T19:19:19.0000000,cust3173,Robert Clark MD,juan86@example.com,event16,Concert,"1036 Gomez Trace
Larryberg, NM 15908",B5,94,Music,Tuesday,19,payment_4173,2025-02-04T19:19:13.0000000,200,Debit Card,Card,2025-02-04T13:49:20.1990000,2025-02-04T13:49:14.6990000
order_3859,2025-02-04T19:20:07.0000000,cust3859,Vicki Moore,christinamorgan@example.com,event42,Concert,"5476 Daniels Walks Suite 160
Lake Donnashire, NC 33105",A4,87,Music,Tuesday,19,payment_4859,2025-02-04T19:20:00.0000000,144,PayPal,Online,2025-02-04T13:50:08.2840000,2025-02-04T13:50:01.8380000
order_6139,2025-02-04T19:22:49.0000000,cust6139,Jacqueline Decker,chenson@example.com,event19,Movie,"18252 Felicia Dale
Port Sherry, VT 58895",B2,78,Cinema,Tuesday,19,payment_7139,2025-02-04T19:22:40.0000000,134,Debit Card,Card,2025-02-04T13:52:50.7800000,2025-02-04T13:52:41.0460000
order_5332,2025-02-04T19:21:52.0000000,cust5332,Michael Carr,joshuaortiz@example.org,event26,Movie,"886 Lee Stravenue
Lake Kimberly, GA 17015",B8,52,Cinema,Tuesday,19,payment_6332,2025-02-04T19:21:44.0000000,170,Credit Card,Card,2025-02-04T13:51:53.5110000,2025-02-04T13:51:45.4660000
order_6412,2025-02-04T19:23:08.0000000,cust6412,Wesley Stevens,fbrown@example.net,event9,Concert,"USS Roman
FPO AP 10654",A2,98,Music,Tuesday,19,payment_7412,2025-02-04T19:22:59.0000000,118,Debit Card,Card,2025-02-04T13:53:09.9690000,2025-02-04T13:53:00.2180000
order_6209,2025-02-04T19:22:54.0000000,cust6209,Jesse Davis,morrisoneileen@example.com,event82,Concert,"Unit 8078 Box 7872
DPO AP 45943",A10,61,Music,Tuesday,19,payment_7209,2025-02-04T19:22:45.0000000,153,PayPal,Online,2025-02-04T13:52:55.7650000,2025-02-04T13:52:46.1560000
order_6477,2025-02-04T19:23:13.0000000,cust6477,Jessica Coleman PhD,ericalarsen@example.com,event87,Concert,"PSC 7941, Box 2782
APO AE 01458",C8,85,Music,Tuesday,19,payment_7477,2025-02-04T19:23:03.0000000,100,PayPal,Online,2025-02-04T13:53:14.5480000,2025-02-04T13:53:04.6720000
order_4004,2025-02-04T19:20:17.0000000,cust4004,Gina Morris,tserrano@example.com,event44,Concert,"059 Albert Shoal Apt. 191
New Maria, KY 33705",C1,82,Music,Tuesday,19,payment_5004,2025-02-04T19:20:10.0000000,143,Credit Card,Card,2025-02-04T13:50:18.4880000,2025-02-04T13:50:11.6970000
order_6147,2025-02-04T19:22:50.0000000,cust6147,Kevin Hughes,ritathompson@example.net,event25,Concert,"75263 Griffin Radial Apt. 444
Toddbury, DC 50709",A2,77,Music,Tuesday,19,payment_7147,2025-02-04T19:22:40.0000000,180,Debit Card,Card,2025-02-04T13:52:51.3930000,2025-02-04T13:52:41.5650000
order_5911,2025-02-04T19:22:33.0000000,cust5911,Lawrence Jordan,jessica59@example.net,event73,Play,"93336 Cheryl Points Suite 310
East Carriehaven, AK 50567",C9,81,Theater,Tuesday,19,payment_6911,2025-02-04T19:22:24.0000000,122,Credit Card,Card,2025-02-04T13:52:34.3140000,2025-02-04T13:52:25.4070000
order_4007,2025-02-04T19:20:17.0000000,cust4007,Robyn Rodgers,lauren48@example.net,event89,Play,"USNV Gonzalez
FPO AA 38295",B1,55,Theater,Tuesday,19,payment_5007,2025-02-04T19:20:10.0000000,122,PayPal,Online,2025-02-04T13:50:18.7070000,2025-02-04T13:50:11.9000000
order_4006,2025-02-04T19:20:17.0000000,cust4006,Christina Chavez,frazierbrian@example.net,event37,Concert,"9210 Donald Flats
Port Lauraton, PR 84001",B4,89,Music,Tuesday,19,payment_5006,2025-02-04T19:20:10.0000000,173,PayPal,Online,2025-02-04T13:50:18.6440000,2025-02-04T13:50:11.8380000
order_6415,2025-02-04T19:23:09.0000000,cust6415,Alexandra Miller,nicholas29@example.com,event70,Play,"2360 Karla Roads Suite 681
Lake Jason, PW 45640",C8,58,Theater,Tuesday,19,payment_7415,2025-02-04T19:22:59.0000000,162,Debit Card,Card,2025-02-04T13:53:10.1740000,2025-02-04T13:53:00.4730000
order_5416,2025-02-04T19:21:58.0000000,cust5416,Veronica Davis,jmclaughlin@example.org,event64,Concert,"05134 Reese Manors Suite 512
Brandonbury, WI 74468",C4,89,Music,Tuesday,19,payment_6416,2025-02-04T19:21:50.0000000,107,Debit Card,Card,2025-02-04T13:51:59.3390000,2025-02-04T13:51:51.3570000
order_6709,2025-02-04T19:23:29.0000000,cust6709,Dr. Jesse Jones,gomezbrandon@example.com,event85,Movie,"119 Kimberly Inlet Apt. 728
East Jasonhaven, CA 44249",C9,97,Cinema,Tuesday,19,payment_7709,2025-02-04T19:23:19.0000000,126,Debit Card,Card,2025-02-04T13:53:30.8310000,2025-02-04T13:53:20.6150000
order_5827,2025-02-04T19:22:27.0000000,cust5827,Michael Jones,vsmith@example.org,event32,Concert,"8188 Alexandria Causeway Suite 282
Jenniferburgh, MN 80547",C4,51,Music,Tuesday,19,payment_6827,2025-02-04T19:22:18.0000000,164,Credit Card,Card,2025-02-04T13:52:28.3770000,2025-02-04T13:52:19.6410000
order_6038,2025-02-04T19:22:42.0000000,cust6038,Scott Williams,ngonzalez@example.com,event89,Play,"027 Summers Forks Apt. 332
Crystaltown, NV 24723",A3,66,Theater,Tuesday,19,payment_7038,2025-02-04T19:22:33.0000000,194,PayPal,Online,2025-02-04T13:52:43.4200000,2025-02-04T13:52:34.0300000
order_6510,2025-02-04T19:23:15.0000000,cust6510,Jeffrey Cruz,srobinson@example.com,event13,Movie,"519 King Overpass
Lake Pennymouth, MA 83427",C3,71,Cinema,Tuesday,19,payment_7510,2025-02-04T19:23:05.0000000,165,PayPal,Online,2025-02-04T13:53:16.7980000,2025-02-04T13:53:06.9220000
order_5845,2025-02-04T19:22:28.0000000,cust5845,Donna Jones,jamesbarnes@example.net,event95,Movie,"306 Alicia River Apt. 546
Haileymouth, WY 51321",B10,66,Cinema,Tuesday,19,payment_6845,2025-02-04T19:22:19.0000000,106,PayPal,Online,2025-02-04T13:52:29.6420000,2025-02-04T13:52:20.8760000
order_6813,2025-02-04T19:23:37.0000000,cust6813,Jesse Johnson,thomasscott@example.net,event24,Movie,"5043 Karen Unions
East Brian, MD 81320",B5,74,Cinema,Tuesday,19,payment_7813,2025-02-04T19:23:26.0000000,160,Credit Card,Card,2025-02-04T13:53:38.5660000,2025-02-04T13:53:27.8290000
order_4005,2025-02-04T19:20:17.0000000,cust4005,Henry Thomas,hunterjohn@example.net,event2,Play,"USNV Bowen
FPO AE 13074",A5,56,Theater,Tuesday,19,payment_5005,2025-02-04T19:20:10.0000000,116,Credit Card,Card,2025-02-04T13:50:18.5760000,2025-02-04T13:50:11.7530000
order_5268,2025-02-04T19:21:48.0000000,cust5268,Bethany Knight,ghoffman@example.com,event69,Movie,"077 Wilson Ridge Apt. 924
Bettyshire, PR 88039",C4,80,Cinema,Tuesday,19,payment_6268,2025-02-04T19:21:40.0000000,200,PayPal,Online,2025-02-04T13:51:49.1200000,2025-02-04T13:51:41.1690000
order_3174,2025-02-04T19:19:19.0000000,cust3174,Jamie Lowery,emendoza@example.org,event53,Movie,"9145 Brooks Spring Apt. 481
Port Erin, TX 67790",B1,84,Cinema,Tuesday,19,payment_4174,2025-02-04T19:19:13.0000000,150,Credit Card,Card,2025-02-04T13:49:20.2620000,2025-02-04T13:49:14.7610000
order_4255,2025-02-04T19:20:36.0000000,cust4255,Joseph Mcdowell,whiteemily@example.com,event48,Movie,"PSC 4930, Box 2314
APO AA 28459",B5,70,Cinema,Tuesday,19,payment_5255,2025-02-04T19:20:30.0000000,130,Credit Card,Card,2025-02-04T13:50:37.7240000,2025-02-04T13:50:31.1820000
order_5637,2025-02-04T19:22:13.0000000,cust5637,Sabrina Torres,brian48@example.org,event100,Movie,"452 Megan Shore Apt. 019
Lake Bernardchester, AR 42666",B6,58,Cinema,Tuesday,19,payment_6637,2025-02-04T19:22:05.0000000,158,Credit Card,Card,2025-02-04T13:52:14.9340000,2025-02-04T13:52:06.5140000
order_6732,2025-02-04T19:23:31.0000000,cust6732,Ronald Cordova,crawfordlisa@example.net,event93,Play,"939 Karl Avenue Apt. 501
Port Don, NJ 26923",C4,71,Theater,Tuesday,19,payment_7732,2025-02-04T19:23:21.0000000,105,Credit Card,Card,2025-02-04T13:53:32.5500000,2025-02-04T13:53:22.1620000
order_4007,2025-02-04T19:20:17.0000000,cust4007,Robyn Rodgers,lauren48@example.net,event89,Play,"USNV Gonzalez
FPO AA 38295",A1,99,Theater,Tuesday,19,payment_5007,2025-02-04T19:20:10.0000000,122,PayPal,Online,2025-02-04T13:50:18.7070000,2025-02-04T13:50:11.9000000
order_5674,2025-02-04T19:22:16.0000000,cust5674,Mary Carpenter,karlalawrence@example.net,event32,Play,"8231 Kyle Drive
Jonathanville, HI 35367",B1,72,Theater,Tuesday,19,payment_6674,2025-02-04T19:22:08.0000000,163,PayPal,Online,2025-02-04T13:52:17.6380000,2025-02-04T13:52:09.0610000
order_5696,2025-02-04T19:22:18.0000000,cust5696,Angela Bailey,hensonemily@example.net,event95,Movie,"17246 Jasmine Radial
Christianfort, KS 19836",A8,88,Cinema,Tuesday,19,payment_6696,2025-02-04T19:22:09.0000000,156,Credit Card,Card,2025-02-04T13:52:19.2310000,2025-02-04T13:52:10.5450000
order_4005,2025-02-04T19:20:17.0000000,cust4005,Henry Thomas,hunterjohn@example.net,event2,Play,"USNV Bowen
FPO AE 13074",B9,89,Theater,Tuesday,19,payment_5005,2025-02-04T19:20:10.0000000,116,Credit Card,Card,2025-02-04T13:50:18.5760000,2025-02-04T13:50:11.7530000
order_5397,2025-02-04T19:21:56.0000000,cust5397,Dana Quinn,murphykenneth@example.com,event97,Play,"4003 Walsh Hollow
New Jessefort, AS 54021",B6,57,Theater,Tuesday,19,payment_6397,2025-02-04T19:21:49.0000000,171,Credit Card,Card,2025-02-04T13:51:57.9960000,2025-02-04T13:51:50.0920000
order_5960,2025-02-04T19:22:36.0000000,cust5960,Mark Berg,scottpham@example.com,event33,Concert,"931 David Throughway Suite 216
South Sarahton, KY 53142",C2,91,Music,Tuesday,19,payment_6960,2025-02-04T19:22:27.0000000,127,Credit Card,Card,2025-02-04T13:52:37.9040000,2025-02-04T13:52:28.7330000
order_6060,2025-02-04T19:22:44.0000000,cust6060,David Stewart,zimmermansarah@example.net,event53,Movie,"Unit 4110 Box 0831
DPO AE 86546",A5,50,Cinema,Tuesday,19,payment_7060,2025-02-04T19:22:34.0000000,182,Debit Card,Card,2025-02-04T13:52:45.0920000,2025-02-04T13:52:35.7020000
order_6615,2025-02-04T19:23:23.0000000,cust6615,Cody Hall,ohurst@example.net,event78,Play,"26568 Teresa Shore
North Amberberg, MO 49499",C4,70,Theater,Tuesday,19,payment_7615,2025-02-04T19:23:13.0000000,135,Debit Card,Card,2025-02-04T13:53:24.2210000,2025-02-04T13:53:14.1930000
order_5566,2025-02-04T19:22:08.0000000,cust5566,Cheryl Fry,lori41@example.com,event49,Movie,"58483 Chambers Lights Suite 591
Frankland, DC 46577",C2,59,Cinema,Tuesday,19,payment_6566,2025-02-04T19:22:00.0000000,133,Debit Card,Card,2025-02-04T13:52:09.9810000,2025-02-04T13:52:01.7170000
order_6745,2025-02-04T19:23:32.0000000,cust6745,Jennifer Morris,anneriggs@example.org,event65,Play,"8010 Hanson Isle Suite 997
Pagemouth, ID 59727",A6,74,Theater,Tuesday,19,payment_7745,2025-02-04T19:23:22.0000000,176,PayPal,Online,2025-02-04T13:53:33.5340000,2025-02-04T13:53:23.0530000
order_6584,2025-02-04T19:23:20.0000000,cust6584,Glenn Conley,reneesteele@example.com,event44,Movie,"USCGC Oneill
FPO AP 03993",A2,69,Cinema,Tuesday,19,payment_7584,2025-02-04T19:23:11.0000000,128,PayPal,Online,2025-02-04T13:53:21.9240000,2025-02-04T13:53:12.0520000
order_3171,2025-02-04T19:19:19.0000000,cust3171,Thomas Willis,heatherhiggins@example.com,event50,Movie,"42157 Schneider Point Apt. 052
Port Zachary, AL 58269",C7,87,Cinema,Tuesday,19,payment_4171,2025-02-04T19:19:13.0000000,182,PayPal,Online,2025-02-04T13:49:20.0590000,2025-02-04T13:49:14.5580000
order_3172,2025-02-04T19:19:19.0000000,cust3172,Brenda Conley,ronald42@example.org,event71,Movie,"769 Laura Drive
New Michaelland, OK 24845",B5,91,Cinema,Tuesday,19,payment_4172,2025-02-04T19:19:13.0000000,188,PayPal,Online,2025-02-04T13:49:20.1240000,2025-02-04T13:49:14.6480000
order_3613,2025-02-04T19:19:49.0000000,cust3613,Mariah Fitzpatrick,kbeard@example.com,event82,Movie,"575 Jennifer Ville
Port Daniellestad, NV 02590",C6,91,Cinema,Tuesday,19,payment_4613,2025-02-04T19:19:43.0000000,130,Debit Card,Card,2025-02-04T13:49:50.8090000,2025-02-04T13:49:44.9690000
order_5866,2025-02-04T19:22:30.0000000,cust5866,Martin King,hannah66@example.com,event5,Play,"209 Jennifer Radial Suite 058
Stephanieborough, NY 34306",A9,72,Theater,Tuesday,19,payment_6866,2025-02-04T19:22:21.0000000,180,Credit Card,Card,2025-02-04T13:52:31.2010000,2025-02-04T13:52:22.3270000
order_5947,2025-02-04T19:22:36.0000000,cust5947,Alison Clark,christopherhancock@example.net,event71,Play,"7263 Holly Rue
Johnburgh, UT 35538",A7,86,Theater,Tuesday,19,payment_6947,2025-02-04T19:22:26.0000000,174,Credit Card,Card,2025-02-04T13:52:37.0170000,2025-02-04T13:52:27.8290000
order_6770,2025-02-04T19:23:34.0000000,cust6770,Mr. Jeremy Flores,dsharp@example.net,event80,Play,"832 Corey Causeway Suite 980
New Ericaville, WI 92773",B5,99,Theater,Tuesday,19,payment_7770,2025-02-04T19:23:23.0000000,191,Credit Card,Card,2025-02-04T13:53:35.4250000,2025-02-04T13:53:24.8810000
order_5912,2025-02-04T19:22:33.0000000,cust5912,Anne Morales,matthewrogers@example.net,event68,Concert,"05834 Bradley Estates Suite 056
New Teresa, FL 55212",A2,54,Music,Tuesday,19,payment_6912,2025-02-04T19:22:24.0000000,135,Credit Card,Card,2025-02-04T13:52:34.3920000,2025-02-04T13:52:25.4700000
order_5802,2025-02-04T19:22:25.0000000,cust5802,Donald Ramirez,cheneugene@example.org,event80,Movie,"40200 James Oval
New Davidton, RI 15555",B7,57,Cinema,Tuesday,19,payment_6802,2025-02-04T19:22:16.0000000,155,Debit Card,Card,2025-02-04T13:52:26.5800000,2025-02-04T13:52:17.9540000
order_5624,2025-02-04T19:22:13.0000000,cust5624,Pamela Mcdonald,igarcia@example.org,event72,Play,"469 Day Summit Suite 030
New Anna, OH 73725",A8,73,Theater,Tuesday,19,payment_6624,2025-02-04T19:22:04.0000000,137,Credit Card,Card,2025-02-04T13:52:14.0640000,2025-02-04T13:52:05.6230000
order_5991,2025-02-04T19:22:39.0000000,cust5991,John Moore,blairamber@example.com,event61,Concert,"1676 Jensen Junctions
South Sandraview, NC 32854",B9,55,Music,Tuesday,19,payment_6991,2025-02-04T19:22:29.0000000,172,Credit Card,Card,2025-02-04T13:52:40.0180000,2025-02-04T13:52:30.8610000
order_3173,2025-02-04T19:19:19.0000000,cust3173,Robert Clark MD,juan86@example.com,event16,Concert,"1036 Gomez Trace
Larryberg, NM 15908",B1,71,Music,Tuesday,19,payment_4173,2025-02-04T19:19:13.0000000,200,Debit Card,Card,2025-02-04T13:49:20.1990000,2025-02-04T13:49:14.6990000
order_4372,2025-02-04T19:20:45.0000000,cust4372,Erica Wheeler,pattersonerika@example.net,event34,Concert,"18404 Davis Rapids
Garciastad, PW 27230",C1,96,Music,Tuesday,19,payment_5372,2025-02-04T19:20:38.0000000,165,Credit Card,Card,2025-02-04T13:50:46.1460000,2025-02-04T13:50:39.1510000
order_6013,2025-02-04T19:22:40.0000000,cust6013,Dr. David Ramirez,ljohnson@example.org,event21,Concert,"73111 Tammy Garden Apt. 610
Lake Angela, IN 52268",B1,86,Music,Tuesday,19,payment_7013,2025-02-04T19:22:31.0000000,182,Credit Card,Card,2025-02-04T13:52:41.5330000,2025-02-04T13:52:32.3140000
order_3174,2025-02-04T19:19:19.0000000,cust3174,Jamie Lowery,emendoza@example.org,event53,Movie,"9145 Brooks Spring Apt. 481
Port Erin, TX 67790",A8,92,Cinema,Tuesday,19,payment_4174,2025-02-04T19:19:13.0000000,150,Credit Card,Card,2025-02-04T13:49:20.2620000,2025-02-04T13:49:14.7610000
order_4417,2025-02-04T19:20:48.0000000,cust4417,Erin Buckley,birdrobyn@example.net,event87,Movie,"32489 Lewis Plains Suite 091
Stephanieland, PR 91750",A8,78,Cinema,Tuesday,19,payment_5417,2025-02-04T19:20:41.0000000,169,PayPal,Online,2025-02-04T13:50:49.2400000,2025-02-04T13:50:42.1670000
order_5609,2025-02-04T19:22:11.0000000,cust5609,Sophia Gonzalez,jgarcia@example.org,event60,Movie,"5263 Gibbs Forest
Laurenchester, FL 45716",C7,86,Cinema,Tuesday,19,payment_6609,2025-02-04T19:22:03.0000000,160,Credit Card,Card,2025-02-04T13:52:13.0010000,2025-02-04T13:52:04.5920000
order_5610,2025-02-04T19:22:12.0000000,cust5610,Jacqueline Duran,kdavis@example.net,event70,Movie,"056 Melanie Centers
Port Michael, NM 91373",A3,90,Cinema,Tuesday,19,payment_6610,2025-02-04T19:22:03.0000000,117,Credit Card,Card,2025-02-04T13:52:13.0750000,2025-02-04T13:52:04.6860000
order_6019,2025-02-04T19:22:40.0000000,cust6019,Nicole Eaton,robertsamanda@example.org,event27,Concert,"83129 Carla Centers Suite 864
North Randyhaven, SD 88856",A6,82,Music,Tuesday,19,payment_7019,2025-02-04T19:22:31.0000000,143,PayPal,Online,2025-02-04T13:52:41.9390000,2025-02-04T13:52:32.7200000
order_6492,2025-02-04T19:23:14.0000000,cust6492,Jennifer Martin,huntermark@example.com,event37,Play,"8006 Mahoney Fort Apt. 629
North Cassandraside, AR 58578",C4,85,Theater,Tuesday,19,payment_7492,2025-02-04T19:23:04.0000000,105,Credit Card,Card,2025-02-04T13:53:15.5810000,2025-02-04T13:53:05.6920000
order_6467,2025-02-04T19:23:12.0000000,cust6467,Ryan Munoz,hwright@example.org,event69,Movie,"2782 Booth Spring
North Jose, AL 78764",B2,50,Cinema,Tuesday,19,payment_7467,2025-02-04T19:23:02.0000000,170,Debit Card,Card,2025-02-04T13:53:13.7990000,2025-02-04T13:53:03.9890000
order_6248,2025-02-04T19:22:57.0000000,cust6248,John Alvarez,johnsonjoseph@example.org,event70,Movie,"86522 Jenna Flat
Nicholasmouth, AL 93632",C9,58,Cinema,Tuesday,19,payment_7248,2025-02-04T19:22:47.0000000,125,Debit Card,Card,2025-02-04T13:52:58.4060000,2025-02-04T13:52:48.7960000
order_5911,2025-02-04T19:22:33.0000000,cust5911,Lawrence Jordan,jessica59@example.net,event73,Play,"93336 Cheryl Points Suite 310
East Carriehaven, AK 50567",B5,76,Theater,Tuesday,19,payment_6911,2025-02-04T19:22:24.0000000,122,Credit Card,Card,2025-02-04T13:52:34.3140000,2025-02-04T13:52:25.4070000
order_6243,2025-02-04T19:22:57.0000000,cust6243,Ryan Haney,kimberlysloan@example.com,event5,Concert,"726 Natasha Shoal Apt. 383
Stephaniebury, OK 27678",A6,53,Music,Tuesday,19,payment_7243,2025-02-04T19:22:47.0000000,147,Credit Card,Card,2025-02-04T13:52:58.0650000,2025-02-04T13:52:48.4560000
order_3176,2025-02-04T19:19:19.0000000,cust3176,Franklin Murillo,christopherbennett@example.org,event47,Concert,"940 Scott Summit
Port Derrickberg, VI 40926",B2,67,Music,Tuesday,19,payment_4176,2025-02-04T19:19:13.0000000,163,Debit Card,Card,2025-02-04T13:49:20.4020000,2025-02-04T13:49:14.9020000
